日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2014-01-21T06:00:00	104.209	104.228	104.159	104.188	104.201	104.222	104.147	104.165	
2014-01-21T05:00:00	104.157	104.220	104.156	104.209	104.151	104.214	104.149	104.201	
2014-01-21T04:00:00	104.158	104.183	104.152	104.157	104.149	104.178	104.144	104.151	
2014-01-21T03:00:00	104.137	104.186	104.102	104.158	104.131	104.181	104.096	104.149	
2014-01-21T02:00:00	104.157	104.171	104.087	104.137	104.152	104.168	104.080	104.131	
2014-01-21T01:00:00	104.036	104.171	104.035	104.157	104.031	104.168	104.029	104.152	
2014-01-21T00:00:00	104.054	104.065	103.960	104.036	104.049	104.061	103.954	104.031	
2014-01-20T23:00:00	103.991	104.106	103.987	104.054	103.987	104.101	103.982	104.049	
2014-01-20T22:00:00	103.986	104.046	103.920	103.991	103.980	104.038	103.914	103.987	
2014-01-20T21:00:00	104.142	104.150	103.964	103.986	104.138	104.144	103.957	103.980	
2014-01-20T20:00:00	104.205	104.213	104.130	104.142	104.199	104.209	104.127	104.138	
2014-01-20T19:00:00	104.226	104.257	104.199	104.205	104.221	104.252	104.195	104.199	
2014-01-20T18:00:00	104.139	104.261	104.127	104.226	104.133	104.256	104.123	104.221	
2014-01-20T17:00:00	104.215	104.222	104.126	104.139	104.209	104.217	104.121	104.133	
2014-01-20T16:00:00	104.121	104.248	104.119	104.215	104.114	104.243	104.114	104.209	
2014-01-20T15:00:00	104.100	104.173	104.087	104.121	104.093	104.168	104.082	104.114	
2014-01-20T14:00:00	104.072	104.125	104.059	104.100	104.066	104.121	104.053	104.093	
2014-01-20T13:00:00	103.972	104.133	103.952	104.072	103.966	104.129	103.948	104.066	
2014-01-20T12:00:00	103.974	104.040	103.942	103.972	103.969	104.036	103.937	103.966	
2014-01-20T11:00:00	103.914	104.094	103.916	103.974	103.909	104.088	103.910	103.969	
2014-01-20T10:00:00	104.000	104.032	103.867	103.914	103.995	104.027	103.860	103.909	
2014-01-20T09:00:00	104.246	104.264	103.980	104.000	104.243	104.263	103.973	103.995	
2014-01-20T08:00:00	104.306	104.306	104.241	104.246	104.292	104.305	104.236	104.243	
2014-01-20T07:00:00	104.332	104.324	104.215	104.306	104.257	104.316	104.202	104.292	
2014-01-18T06:00:00	104.283	104.409	104.277	104.332	104.275	104.381	104.257	104.257	
2014-01-18T05:00:00	104.312	104.327	104.260	104.283	104.304	104.321	104.253	104.275	
2014-01-18T04:00:00	104.314	104.350	104.292	104.312	104.307	104.346	104.284	104.304	
2014-01-18T03:00:00	104.314	104.329	104.268	104.314	104.310	104.324	104.265	104.307	
