日時	JPN225(始値, 買い)	JPN225(高値, 買い)	JPN225(安値, 買い)	JPN225(終値, 買い)	JPN225(始値, 売り)	JPN225(高値, 売り)	JPN225(安値, 売り)	JPN225(終値, 売り)	
2012-02-23T19:00:00	9593	9600	9570	9583	9578	9585	9555	9568	
2012-02-23T18:00:00	9600	9623	9590	9593	9585	9608	9575	9578	
2012-02-23T17:00:00	9575	9605	9570	9600	9560	9590	9555	9585	
2012-02-23T16:00:00	9583	9595	9575	9575	9568	9580	9560	9560	
2012-02-23T15:00:00	9590	9593	9578	9583	9575	9578	9563	9568	
2012-02-23T14:00:00	9570	9610	9568	9590	9555	9595	9553	9575	
2012-02-23T13:00:00	9563	9578	9560	9570	9548	9563	9545	9555	
2012-02-23T12:00:00	9568	9580	9563	9563	9553	9565	9548	9548	
2012-02-23T11:00:00	9543	9580	9543	9568	9528	9565	9528	9553	
2012-02-23T10:00:00	9528	9553	9528	9543	9513	9538	9513	9528	
2012-02-23T09:00:00	9580	9580	9515	9528	9565	9565	9500	9513	
2012-02-23T06:00:00	9575	9585	9573	9580	9560	9570	9558	9565	
2012-02-23T05:00:00	9575	9585	9570	9575	9560	9570	9555	9560	
2012-02-23T04:00:00	9585	9590	9575	9575	9570	9575	9560	9560	
2012-02-23T03:00:00	9580	9595	9575	9585	9565	9580	9560	9570	
2012-02-23T02:00:00	9575	9580	9570	9580	9560	9565	9555	9565	
2012-02-23T01:00:00	9585	9595	9570	9575	9570	9580	9555	9560	
2012-02-23T00:00:00	9580	9585	9570	9585	9565	9570	9555	9570	
2012-02-22T23:00:00	9585	9585	9575	9580	9570	9570	9560	9565	
2012-02-22T22:00:00	9590	9595	9575	9585	9575	9580	9560	9570	
2012-02-22T21:00:00	9570	9595	9570	9590	9555	9580	9555	9575	
2012-02-22T20:00:00	9575	9585	9570	9570	9560	9570	9555	9555	
2012-02-22T19:00:00	9590	9595	9575	9575	9575	9580	9560	9560	
2012-02-22T18:00:00	9600	9608	9578	9590	9585	9593	9563	9575	
2012-02-22T17:00:00	9598	9615	9585	9600	9583	9600	9570	9585	
2012-02-22T16:00:00	9590	9600	9575	9598	9575	9585	9560	9583	
2012-02-22T15:00:00	9558	9593	9548	9590	9543	9578	9533	9575	
2012-02-22T14:00:00	9553	9563	9540	9558	9538	9548	9525	9543	
2012-02-22T13:00:00	9518	9555	9513	9553	9503	9540	9498	9538	
2012-02-22T12:00:00	9483	9530	9483	9518	9468	9515	9468	9503	
2012-02-22T11:00:00	9478	9495	9473	9483	9463	9480	9458	9468	
2012-02-22T10:00:00	9470	9483	9458	9478	9455	9468	9443	9463	
2012-02-22T09:00:00	9480	9488	9445	9470	9465	9473	9430	9455	
2012-02-22T06:00:00	9475	9483	9475	9480	9460	9468	9460	9465	
2012-02-22T05:00:00	9465	9475	9460	9475	9450	9460	9445	9460	
2012-02-22T04:00:00	9480	9480	9455	9465	9465	9465	9440	9450	
2012-02-22T03:00:00	9485	9495	9480	9480	9470	9480	9465	9465	
2012-02-22T02:00:00	9490	9495	9485	9485	9475	9480	9470	9470	
2012-02-22T01:00:00	9495	9495	9485	9490	9480	9480	9470	9475	
2012-02-22T00:00:00	9470	9495	9470	9495	9455	9480	9455	9480	
2012-02-21T23:00:00	9485	9490	9465	9470	9470	9475	9450	9455	
2012-02-21T22:00:00	9480	9485	9470	9485	9465	9470	9455	9470	
2012-02-21T21:00:00	9473	9485	9470	9480	9458	9470	9455	9465	
2012-02-21T20:00:00	9485	9485	9470	9473	9470	9470	9455	9458	
2012-02-21T19:00:00	9490	9493	9480	9485	9475	9478	9465	9470	
2012-02-21T18:00:00	9498	9510	9485	9490	9483	9495	9470	9475	
2012-02-21T17:00:00	9510	9515	9478	9498	9495	9500	9463	9483	
2012-02-21T16:00:00	9493	9510	9478	9510	9478	9495	9463	9495	
2012-02-21T15:00:00	9470	9495	9465	9493	9455	9480	9450	9478	
2012-02-21T14:00:00	9453	9480	9453	9470	9438	9465	9438	9455	
2012-02-21T13:00:00	9470	9470	9443	9453	9455	9455	9428	9438	
2012-02-21T12:00:00	9488	9510	9445	9470	9473	9495	9430	9455	
2012-02-21T11:00:00	9488	9513	9468	9488	9473	9498	9453	9473	
2012-02-21T10:00:00	9503	9520	9488	9488	9488	9505	9473	9473	
2012-02-21T09:00:00	9480	9508	9463	9503	9465	9493	9448	9488	
2012-02-21T01:00:00	9480	9480	9475	9480	9465	9465	9460	9465	
2012-02-21T00:00:00	9470	9480	9470	9480	9455	9465	9455	9465	
2012-02-20T23:00:00	9480	9480	9470	9470	9465	9465	9455	9455	
2012-02-20T22:00:00	9475	9483	9470	9480	9460	9468	9455	9465	
2012-02-20T21:00:00	9480	9480	9470	9475	9465	9465	9455	9460	
2012-02-20T20:00:00	9470	9485	9470	9480	9455	9470	9455	9465	
2012-02-20T19:00:00	9440	9475	9435	9470	9425	9460	9420	9455	
2012-02-20T18:00:00	9435	9450	9435	9440	9420	9435	9420	9425	
2012-02-20T17:00:00	9453	9455	9435	9435	9438	9440	9420	9420	
2012-02-20T16:00:00	9478	9480	9445	9453	9463	9465	9430	9438	
2012-02-20T15:00:00	9483	9490	9473	9478	9468	9475	9458	9463	
2012-02-20T14:00:00	9488	9495	9480	9483	9473	9480	9465	9468	
2012-02-20T13:00:00	9508	9510	9468	9488	9493	9495	9453	9473	
2012-02-20T12:00:00	9508	9518	9505	9508	9493	9503	9490	9493	
2012-02-20T11:00:00	9510	9523	9505	9508	9495	9508	9490	9493	
2012-02-20T10:00:00	9528	9528	9505	9510	9513	9513	9490	9495	
2012-02-20T09:00:00	9490	9575	9490	9528	9475	9555	9475	9513	
2012-02-18T06:00:00	9480	9495	9480	9490	9465	9480	9465	9475	
2012-02-18T05:00:00	9475	9500	9475	9480	9460	9485	9460	9465	
2012-02-18T04:00:00	9480	9485	9475	9475	9465	9470	9460	9460	
2012-02-18T03:00:00	9475	9480	9475	9480	9460	9465	9460	9465	
2012-02-18T02:00:00	9455	9475	9455	9475	9440	9460	9440	9460	
2012-02-18T01:00:00	9475	9475	9455	9455	9460	9460	9440	9440	
2012-02-18T00:00:00	9490	9490	9470	9475	9475	9475	9455	9460	
2012-02-17T23:00:00	9480	9505	9480	9490	9465	9490	9465	9475	
2012-02-17T22:00:00	9465	9485	9465	9480	9450	9470	9450	9465	
2012-02-17T21:00:00	9430	9470	9430	9465	9415	9455	9415	9450	
2012-02-17T20:00:00	9428	9430	9425	9430	9413	9415	9410	9415	
2012-02-17T19:00:00	9430	9435	9423	9428	9415	9420	9408	9413	
2012-02-17T18:00:00	9415	9430	9410	9430	9400	9415	9395	9415	
2012-02-17T17:00:00	9428	9430	9410	9415	9413	9415	9395	9400	
2012-02-17T16:00:00	9408	9435	9405	9428	9393	9420	9390	9413	
2012-02-17T15:00:00	9395	9410	9388	9408	9380	9395	9373	9393	
2012-02-17T14:00:00	9393	9410	9388	9395	9378	9395	9373	9380	
2012-02-17T13:00:00	9408	9408	9393	9393	9393	9393	9378	9378	
2012-02-17T12:00:00	9408	9413	9385	9408	9393	9398	9370	9393	
2012-02-17T11:00:00	9398	9418	9393	9408	9383	9403	9378	9393	
2012-02-17T10:00:00	9403	9433	9393	9398	9388	9418	9378	9383	
2012-02-17T09:00:00	9378	9440	9378	9403	9363	9425	9363	9388	
2012-02-17T06:00:00	9385	9385	9375	9378	9370	9370	9360	9363	
2012-02-17T05:00:00	9365	9385	9360	9385	9350	9370	9345	9370	
2012-02-17T04:00:00	9370	9370	9360	9365	9355	9355	9345	9350	
2012-02-17T03:00:00	9350	9380	9350	9370	9335	9365	9335	9355	
2012-02-17T02:00:00	9350	9355	9330	9350	9335	9340	9315	9335	
2012-02-17T01:00:00	9300	9360	9300	9350	9285	9345	9285	9335	
2012-02-17T00:00:00	9300	9305	9295	9300	9285	9290	9280	9285	
2012-02-16T23:00:00	9285	9305	9285	9300	9270	9290	9270	9285	
2012-02-16T22:00:00	9268	9298	9268	9285	9253	9283	9253	9270	
2012-02-16T21:00:00	9275	9275	9265	9268	9260	9260	9250	9253	
2012-02-16T20:00:00	9265	9285	9265	9275	9250	9270	9250	9260	
2012-02-16T19:00:00	9260	9270	9250	9265	9245	9255	9235	9250	
2012-02-16T18:00:00	9250	9260	9250	9260	9235	9245	9235	9245	
2012-02-16T17:00:00	9255	9260	9230	9250	9240	9245	9215	9235	
2012-02-16T16:00:00	9220	9255	9220	9255	9205	9240	9205	9240	
2012-02-16T15:00:00	9243	9243	9215	9220	9228	9228	9200	9205	
2012-02-16T14:00:00	9250	9253	9218	9243	9235	9238	9203	9228	
2012-02-16T13:00:00	9250	9268	9245	9250	9235	9253	9230	9235	
2012-02-16T12:00:00	9240	9268	9240	9250	9225	9253	9225	9235	
2012-02-16T11:00:00	9273	9273	9233	9240	9258	9258	9218	9225	
2012-02-16T10:00:00	9293	9305	9258	9273	9278	9290	9243	9258	
2012-02-16T09:00:00	9245	9300	9230	9293	9230	9285	9215	9278	
2012-02-16T06:00:00	9235	9250	9235	9245	9220	9235	9220	9230	
2012-02-16T05:00:00	9245	9245	9230	9235	9230	9230	9215	9220	
2012-02-16T04:00:00	9255	9265	9245	9245	9240	9250	9230	9230	
2012-02-16T03:00:00	9250	9260	9245	9255	9235	9245	9230	9240	
2012-02-16T02:00:00	9280	9285	9250	9250	9265	9270	9235	9235	
2012-02-16T01:00:00	9270	9280	9265	9280	9255	9265	9250	9265	
2012-02-16T00:00:00	9270	9280	9260	9270	9255	9265	9245	9255	
2012-02-15T23:00:00	9278	9285	9270	9270	9263	9270	9255	9255	
2012-02-15T22:00:00	9298	9300	9275	9278	9283	9285	9260	9263	
2012-02-15T21:00:00	9280	9305	9278	9298	9265	9290	9263	9283	
2012-02-15T20:00:00	9278	9280	9270	9280	9263	9265	9255	9265	
2012-02-15T19:00:00	9270	9290	9270	9278	9255	9275	9255	9263	
2012-02-15T18:00:00	9260	9275	9260	9270	9245	9260	9245	9255	
2012-02-15T17:00:00	9270	9275	9240	9260	9255	9260	9225	9245	
2012-02-15T16:00:00	9255	9275	9255	9270	9240	9260	9240	9255	
2012-02-15T15:00:00	9273	9275	9253	9255	9258	9260	9238	9240	
2012-02-15T14:00:00	9313	9318	9270	9273	9298	9303	9255	9258	
2012-02-15T13:00:00	9258	9318	9258	9313	9243	9303	9243	9298	
2012-02-15T12:00:00	9245	9260	9233	9258	9230	9245	9218	9243	
2012-02-15T11:00:00	9175	9255	9168	9245	9160	9240	9153	9230	
2012-02-15T10:00:00	9138	9175	9138	9175	9123	9160	9123	9160	
2012-02-15T09:00:00	9105	9153	9105	9138	9090	9138	9090	9123	
2012-02-15T06:00:00	9105	9110	9105	9105	9090	9095	9090	9090	
2012-02-15T05:00:00	9075	9110	9070	9105	9060	9095	9055	9090	
2012-02-15T04:00:00	9085	9090	9065	9075	9070	9075	9050	9060	
2012-02-15T03:00:00	9088	9090	9070	9085	9073	9075	9055	9070	
2012-02-15T02:00:00	9095	9095	9085	9088	9080	9080	9070	9073	
2012-02-15T01:00:00	9090	9100	9090	9095	9075	9085	9075	9080	
2012-02-15T00:00:00	9090	9100	9080	9090	9075	9085	9065	9075	
2012-02-14T23:00:00	9080	9100	9075	9090	9065	9085	9060	9075	
2012-02-14T22:00:00	9095	9095	9075	9080	9080	9080	9060	9065	
2012-02-14T21:00:00	9100	9100	9095	9095	9085	9085	9080	9080	
2012-02-14T20:00:00	9095	9100	9088	9100	9080	9085	9073	9085	
2012-02-14T19:00:00	9070	9095	9070	9095	9055	9080	9055	9080	
2012-02-14T18:00:00	9063	9070	9060	9070	9048	9055	9045	9055	
2012-02-14T17:00:00	9068	9075	9060	9063	9053	9060	9045	9048	
2012-02-14T16:00:00	9058	9070	9045	9068	9043	9055	9030	9053	
2012-02-14T15:00:00	9063	9065	9048	9058	9048	9050	9033	9043	
2012-02-14T14:00:00	9053	9068	9045	9063	9038	9053	9030	9048	
2012-02-14T13:00:00	9013	9073	9008	9053	8998	9058	8993	9038	
2012-02-14T12:00:00	8988	9015	8975	9013	8973	9000	8960	8998	
2012-02-14T11:00:00	8978	8995	8978	8988	8963	8980	8963	8973	
2012-02-14T10:00:00	8990	8993	8978	8978	8975	8978	8963	8963	
2012-02-14T09:00:00	9018	9018	8970	8990	9003	9003	8955	8975	
2012-02-14T06:00:00	9018	9025	9015	9018	9003	9010	9000	9003	
2012-02-14T05:00:00	9030	9030	9015	9018	9015	9015	9000	9003	
2012-02-14T04:00:00	9020	9030	9020	9030	9005	9015	9005	9015	
2012-02-14T03:00:00	9015	9025	9015	9020	9000	9010	9000	9005	
2012-02-14T02:00:00	9005	9015	9000	9015	8990	9000	8985	9000	
2012-02-14T01:00:00	9000	9005	8995	9005	8985	8990	8980	8990	
2012-02-14T00:00:00	9015	9018	8990	9000	9000	9003	8975	8985	
2012-02-13T23:00:00	9020	9025	9010	9015	9005	9010	8995	9000	
2012-02-13T22:00:00	9025	9025	9020	9020	9010	9010	9005	9005	
2012-02-13T21:00:00	9022	9025	9020	9025	9007	9010	9005	9010	
2012-02-13T20:00:00	9025	9025	9020	9022	9010	9010	9005	9007	
2012-02-13T19:00:00	9015	9025	9015	9025	9000	9010	9000	9010	
2012-02-13T18:00:00	9020	9025	9015	9015	9005	9010	9000	9000	
2012-02-13T17:00:00	9005	9025	9003	9020	8990	9010	8988	9005	
2012-02-13T16:00:00	9000	9015	8995	9005	8985	9000	8980	8990	
2012-02-13T15:00:00	8998	9005	8995	9000	8983	8990	8980	8985	
2012-02-13T14:00:00	9003	9010	8998	8998	8988	8995	8983	8983	
2012-02-13T13:00:00	9010	9018	8998	9003	8995	9003	8983	8988	
2012-02-13T12:00:00	8975	9018	8970	9010	8960	9003	8955	8995	
2012-02-13T11:00:00	8978	8978	8968	8975	8963	8963	8953	8960	
2012-02-13T10:00:00	8973	8983	8965	8978	8958	8968	8950	8963	
2012-02-13T09:00:00	8943	8995	8943	8973	8928	8980	8928	8958	
2012-02-11T06:00:00	8925	8953	8925	8943	8910	8938	8910	8928	
2012-02-11T05:00:00	8915	8925	8908	8925	8900	8910	8893	8910	
2012-02-11T04:00:00	8915	8915	8910	8915	8900	8900	8895	8900	
2012-02-11T03:00:00	8920	8925	8905	8915	8905	8910	8890	8900	
2012-02-11T02:00:00	8920	8925	8915	8920	8905	8910	8900	8905	
2012-02-11T01:00:00	8915	8920	8910	8920	8900	8905	8895	8905	
2012-02-11T00:00:00	8910	8915	8900	8915	8895	8900	8885	8900	
2012-02-10T23:00:00	8915	8923	8910	8910	8900	8908	8895	8895	
2012-02-10T22:00:00	8925	8925	8903	8915	8910	8910	8888	8900	
2012-02-10T21:00:00	8950	8950	8915	8925	8935	8935	8900	8910	
2012-02-10T20:00:00	8955	8958	8945	8950	8940	8943	8930	8935	
2012-02-10T19:00:00	8960	8960	8953	8955	8945	8945	8938	8940	
2012-02-10T18:00:00	8960	8965	8955	8960	8945	8950	8940	8945	
2012-02-10T17:00:00	8955	8965	8955	8960	8940	8950	8940	8945	
2012-02-10T16:00:00	8980	8980	8955	8955	8965	8965	8940	8940	
2012-02-10T15:00:00	8963	8985	8955	8980	8948	8970	8940	8965	
2012-02-10T14:00:00	8985	8985	8958	8963	8970	8970	8943	8948	
2012-02-10T13:00:00	8975	8990	8970	8985	8960	8975	8955	8970	
2012-02-10T12:00:00	8980	8983	8965	8975	8965	8968	8950	8960	
2012-02-10T11:00:00	8985	8985	8973	8980	8970	8970	8958	8965	
2012-02-10T10:00:00	8988	9003	8985	8985	8973	8988	8970	8970	
2012-02-10T09:00:00	9038	9038	8978	8988	9023	9023	8963	8973	
2012-02-10T06:00:00	9040	9040	9033	9038	9025	9025	9018	9023	
2012-02-10T05:00:00	9050	9050	9035	9040	9035	9035	9020	9025	
2012-02-10T04:00:00	9043	9050	9040	9050	9028	9035	9025	9035	
2012-02-10T03:00:00	9030	9045	9025	9043	9015	9030	9010	9028	
2012-02-10T02:00:00	9025	9030	9020	9030	9010	9015	9005	9015	
2012-02-10T01:00:00	9015	9025	9010	9025	9000	9010	8995	9010	
2012-02-10T00:00:00	9025	9025	9000	9015	9010	9010	8985	9000	
2012-02-09T23:00:00	9015	9030	9010	9025	9000	9015	8995	9010	
2012-02-09T22:00:00	9005	9025	9005	9015	8990	9010	8990	9000	
2012-02-09T21:00:00	8995	9005	8993	9005	8980	8990	8978	8990	
2012-02-09T20:00:00	8995	9000	8993	8995	8980	8985	8978	8980	
2012-02-09T19:00:00	9003	9005	8995	8995	8988	8990	8980	8980	
2012-02-09T18:00:00	9005	9020	9003	9003	8990	9005	8988	8988	
2012-02-09T17:00:00	9000	9010	8990	9005	8985	8995	8975	8990	
2012-02-09T16:00:00	9005	9010	8998	9000	8990	8995	8983	8985	
2012-02-09T15:00:00	9003	9013	9000	9005	8988	8998	8985	8990	
2012-02-09T14:00:00	8998	9015	8993	9003	8983	9000	8978	8988	
2012-02-09T13:00:00	8973	9005	8973	8998	8958	8990	8958	8983	
2012-02-09T12:00:00	8978	8980	8968	8973	8963	8965	8953	8958	
2012-02-09T11:00:00	8960	8983	8960	8978	8945	8968	8945	8963	
2012-02-09T10:00:00	8955	8965	8945	8960	8940	8950	8930	8945	
2012-02-09T09:00:00	9005	9005	8955	8955	8990	8990	8940	8940	
2012-02-09T06:00:00	9005	9010	8998	9005	8990	8995	8983	8990	
2012-02-09T05:00:00	9005	9005	9000	9005	8990	8990	8985	8990	
2012-02-09T04:00:00	8980	9010	8980	9005	8965	8995	8965	8990	
2012-02-09T03:00:00	8985	8990	8980	8980	8970	8975	8965	8965	
2012-02-09T02:00:00	8970	8985	8970	8985	8955	8970	8955	8970	
2012-02-09T01:00:00	8980	8985	8960	8970	8965	8970	8945	8955	
2012-02-09T00:00:00	8985	8990	8975	8980	8970	8975	8960	8965	
2012-02-08T23:00:00	8975	8990	8975	8985	8960	8975	8960	8970	
2012-02-08T22:00:00	8975	8980	8975	8975	8960	8965	8960	8960	
2012-02-08T21:00:00	8970	8975	8970	8975	8955	8960	8955	8960	
2012-02-08T20:00:00	8980	8980	8965	8970	8965	8965	8950	8955	
2012-02-08T19:00:00	8995	8995	8978	8980	8980	8980	8963	8965	
2012-02-08T18:00:00	9005	9005	8990	8995	8990	8990	8975	8980	
2012-02-08T17:00:00	8995	9005	8995	9005	8980	8990	8980	8990	
2012-02-08T16:00:00	8998	9015	8990	8995	8983	9000	8975	8980	
2012-02-08T15:00:00	9010	9015	8998	8998	8995	9000	8983	8983	
2012-02-08T14:00:00	8993	9015	8993	9010	8978	9000	8978	8995	
2012-02-08T13:00:00	9005	9015	8988	8993	8990	9000	8973	8978	
2012-02-08T12:00:00	8985	9008	8985	9005	8970	8993	8970	8990	
2012-02-08T11:00:00	8975	8988	8975	8985	8960	8973	8960	8970	
2012-02-08T10:00:00	8968	8980	8965	8975	8953	8965	8950	8960	
2012-02-08T09:00:00	8950	8983	8950	8968	8935	8968	8935	8953	
2012-02-08T06:00:00	8950	8955	8950	8950	8935	8940	8935	8935	
2012-02-08T05:00:00	8953	8970	8950	8950	8938	8955	8935	8935	
2012-02-08T04:00:00	8960	8960	8950	8953	8945	8945	8935	8938	
2012-02-08T03:00:00	8955	8965	8945	8960	8940	8950	8930	8945	
2012-02-08T02:00:00	8950	8955	8945	8955	8935	8940	8930	8940	
2012-02-08T01:00:00	8955	8960	8945	8950	8940	8945	8930	8935	
2012-02-08T00:00:00	8925	8955	8915	8955	8910	8940	8900	8940	
2012-02-07T23:00:00	8925	8935	8915	8925	8910	8920	8900	8910	
2012-02-07T22:00:00	8915	8925	8910	8925	8900	8910	8895	8910	
2012-02-07T21:00:00	8915	8915	8904	8915	8900	8900	8889	8900	
2012-02-07T20:00:00	8925	8925	8910	8915	8910	8910	8895	8900	
2012-02-07T19:00:00	8925	8928	8920	8925	8910	8913	8905	8910	
2012-02-07T18:00:00	8925	8925	8915	8925	8910	8910	8900	8910	
2012-02-07T17:00:00	8935	8940	8925	8925	8920	8925	8910	8910	
2012-02-07T16:00:00	8908	8935	8905	8935	8893	8920	8890	8920	
2012-02-07T15:00:00	8923	8923	8905	8908	8908	8908	8890	8893	
2012-02-07T14:00:00	8903	8928	8900	8923	8888	8913	8885	8908	
2012-02-07T13:00:00	8898	8908	8898	8903	8883	8893	8883	8888	
2012-02-07T12:00:00	8920	8923	8893	8898	8905	8908	8878	8883	
2012-02-07T11:00:00	8918	8925	8915	8920	8903	8910	8900	8905	
2012-02-07T10:00:00	8923	8925	8910	8918	8908	8910	8895	8903	
2012-02-07T09:00:00	8920	8930	8903	8923	8905	8915	8888	8908	
2012-02-07T06:00:00	8910	8920	8910	8920	8895	8905	8895	8905	
2012-02-07T05:00:00	8905	8915	8905	8910	8890	8900	8890	8895	
2012-02-07T04:00:00	8900	8908	8900	8905	8885	8893	8885	8890	
2012-02-07T03:00:00	8905	8905	8895	8900	8890	8890	8880	8885	
2012-02-07T02:00:00	8905	8910	8900	8905	8890	8895	8885	8890	
2012-02-07T01:00:00	8905	8910	8900	8905	8890	8895	8885	8890	
2012-02-07T00:00:00	8900	8910	8900	8905	8885	8895	8885	8890	
2012-02-06T23:00:00	8890	8905	8890	8900	8875	8890	8875	8885	
2012-02-06T22:00:00	8895	8895	8888	8890	8880	8880	8873	8875	
2012-02-06T21:00:00	8890	8900	8890	8895	8875	8885	8875	8880	
2012-02-06T20:00:00	8895	8900	8885	8890	8880	8885	8870	8875	
2012-02-06T19:00:00	8895	8905	8890	8895	8880	8890	8875	8880	
2012-02-06T18:00:00	8900	8900	8880	8895	8885	8885	8865	8880	
2012-02-06T17:00:00	8915	8915	8900	8900	8900	8900	8885	8885	
2012-02-06T16:00:00	8920	8920	8903	8915	8905	8905	8888	8900	
2012-02-06T15:00:00	8933	8933	8910	8920	8918	8918	8895	8905	
2012-02-06T14:00:00	8933	8943	8920	8933	8918	8928	8905	8918	
2012-02-06T13:00:00	8938	8943	8930	8933	8923	8928	8915	8918	
2012-02-06T12:00:00	8943	8953	8935	8938	8928	8938	8920	8923	
2012-02-06T11:00:00	8938	8943	8925	8943	8923	8928	8910	8928	
2012-02-06T10:00:00	8948	8953	8933	8938	8933	8938	8918	8923	
2012-02-06T09:00:00	8920	8955	8920	8948	8905	8940	8905	8933	
2012-02-04T06:00:00	8945	8955	8920	8920	8930	8940	8905	8905	
2012-02-04T05:00:00	8940	8945	8935	8945	8925	8930	8920	8930	
2012-02-04T04:00:00	8935	8940	8935	8940	8920	8925	8920	8925	
2012-02-04T03:00:00	8935	8935	8930	8935	8920	8920	8915	8920	
2012-02-04T02:00:00	8925	8940	8925	8935	8910	8925	8910	8920	
2012-02-04T01:00:00	8935	8935	8925	8925	8920	8920	8910	8910	
2012-02-04T00:00:00	8920	8945	8920	8935	8905	8930	8905	8920	
2012-02-03T23:00:00	8905	8920	8905	8920	8890	8905	8890	8905	
2012-02-03T22:00:00	8855	8910	8850	8905	8840	8895	8835	8890	
2012-02-03T21:00:00	8855	8860	8853	8855	8840	8845	8838	8840	
2012-02-03T20:00:00	8863	8865	8855	8855	8848	8850	8840	8840	
2012-02-03T19:00:00	8855	8868	8855	8863	8840	8853	8840	8848	
2012-02-03T18:00:00	8840	8858	8840	8855	8825	8843	8825	8840	
2012-02-03T17:00:00	8845	8848	8835	8840	8830	8833	8820	8825	
2012-02-03T16:00:00	8850	8860	8840	8845	8835	8845	8825	8830	
2012-02-03T15:00:00	8848	8858	8835	8850	8833	8843	8820	8835	
2012-02-03T14:00:00	8835	8850	8830	8848	8820	8835	8815	8833	
2012-02-03T13:00:00	8870	8873	8835	8835	8855	8858	8820	8820	
2012-02-03T12:00:00	8855	8873	8855	8870	8840	8858	8840	8855	
2012-02-03T11:00:00	8863	8863	8855	8855	8848	8848	8840	8840	
2012-02-03T10:00:00	8878	8878	8855	8863	8863	8863	8840	8848	
2012-02-03T09:00:00	8870	8878	8855	8878	8855	8863	8840	8863	
2012-02-03T06:00:00	8885	8885	8870	8870	8870	8870	8855	8855	
2012-02-03T05:00:00	8890	8890	8880	8885	8875	8875	8865	8870	
2012-02-03T04:00:00	8890	8895	8885	8890	8875	8880	8870	8875	
2012-02-03T03:00:00	8880	8895	8875	8890	8865	8880	8860	8875	
2012-02-03T02:00:00	8885	8885	8875	8880	8870	8870	8860	8865	
2012-02-03T01:00:00	8895	8900	8880	8885	8880	8885	8865	8870	
2012-02-03T00:00:00	8885	8900	8885	8895	8870	8885	8870	8880	
2012-02-02T23:00:00	8885	8890	8875	8885	8870	8875	8860	8870	
2012-02-02T22:00:00	8873	8890	8870	8885	8858	8875	8855	8870	
2012-02-02T21:00:00	8880	8880	8860	8873	8865	8865	8845	8858	
2012-02-02T20:00:00	8880	8885	8875	8880	8865	8870	8860	8865	
2012-02-02T19:00:00	8875	8885	8870	8880	8860	8870	8855	8865	
2012-02-02T18:00:00	8875	8875	8863	8875	8860	8860	8848	8860	
2012-02-02T17:00:00	8898	8905	8875	8875	8883	8890	8860	8860	
2012-02-02T16:00:00	8880	8900	8878	8898	8865	8885	8863	8883	
2012-02-02T15:00:00	8878	8890	8875	8880	8863	8875	8860	8865	
2012-02-02T14:00:00	8880	8888	8870	8878	8865	8873	8855	8863	
2012-02-02T13:00:00	8895	8900	8878	8880	8880	8885	8863	8865	
2012-02-02T12:00:00	8903	8903	8890	8895	8888	8888	8875	8880	
2012-02-02T11:00:00	8898	8903	8893	8903	8883	8888	8878	8888	
2012-02-02T10:00:00	8898	8910	8895	8898	8883	8895	8880	8883	
2012-02-02T09:00:00	8855	8908	8855	8898	8840	8893	8840	8883	
2012-02-02T06:00:00	8860	8860	8855	8855	8845	8845	8840	8840	
2012-02-02T05:00:00	8890	8895	8860	8860	8875	8880	8845	8845	
2012-02-02T04:00:00	8890	8895	8885	8890	8875	8880	8870	8875	
2012-02-02T03:00:00	8885	8905	8885	8890	8870	8890	8870	8875	
2012-02-02T02:00:00	8870	8890	8870	8885	8855	8875	8855	8870	
2012-02-02T01:00:00	8865	8875	8860	8870	8850	8860	8845	8855	
2012-02-02T00:00:00	8845	8865	8840	8865	8830	8850	8825	8850	
2012-02-01T23:00:00	8830	8855	8830	8845	8815	8840	8815	8830	
2012-02-01T22:00:00	8825	8830	8825	8830	8810	8815	8810	8815	
2012-02-01T21:00:00	8825	8840	8820	8825	8810	8825	8805	8810	
2012-02-01T20:00:00	8825	8830	8823	8825	8810	8815	8808	8810	
2012-02-01T19:00:00	8828	8833	8820	8825	8813	8818	8805	8810	
2012-02-01T18:00:00	8825	8833	8813	8828	8810	8818	8798	8813	
2012-02-01T17:00:00	8798	8830	8798	8825	8783	8815	8783	8810	
2012-02-01T16:00:00	8790	8798	8778	8798	8775	8783	8763	8783	
2012-02-01T15:00:00	8818	8818	8780	8790	8803	8803	8765	8775	
2012-02-01T14:00:00	8813	8820	8800	8818	8798	8805	8785	8803	
2012-02-01T13:00:00	8818	8828	8808	8813	8803	8813	8793	8798	
2012-02-01T12:00:00	8820	8830	8818	8818	8805	8815	8803	8803	
2012-02-01T11:00:00	8828	8838	8818	8820	8813	8823	8803	8805	
2012-02-01T10:00:00	8808	8830	8808	8828	8793	8815	8793	8813	
2012-02-01T09:00:00	8813	8823	8790	8808	8798	8808	8775	8793	
2012-02-01T06:00:00	8820	8830	8810	8813	8805	8815	8795	8798	
2012-02-01T05:00:00	8815	8830	8805	8820	8800	8815	8790	8805	
2012-02-01T04:00:00	8810	8820	8805	8815	8795	8805	8790	8800	
2012-02-01T03:00:00	8815	8825	8805	8810	8800	8810	8790	8795	
2012-02-01T02:00:00	8795	8820	8795	8815	8780	8805	8780	8800	
2012-02-01T01:00:00	8800	8805	8790	8795	8785	8790	8775	8780	
2012-02-01T00:00:00	8835	8835	8795	8800	8820	8820	8780	8785	
