日時	"EUR/JPY(始値, 買い)"	"EUR/JPY(高値, 買い)"	"EUR/JPY(安値, 買い)"	"EUR/JPY(終値, 買い)"	"EUR/JPY(始値, 売り)*"	"EUR/JPY(高値, 売り)*"	"EUR/JPY(安値, 売り)*"	"EUR/JPY(終値, 売り)*"
2004/04/16 17:00:00	129.719	130.369	128.889	129.219	129.741	130.391	128.911	129.241
2004/04/15 17:00:00	129.899	130.149	129.149	129.719	129.921	130.171	129.171	129.741
2004/04/14 17:00:00	127.259	130.319	127.219	129.899	127.281	130.341	127.241	129.921
2004/04/13 17:00:00	127.249	127.729	126.409	127.259	127.271	127.751	126.431	127.281
2004/04/12 17:00:00	128.699	128.739	126.899	127.249	128.721	128.761	126.921	127.271
2004/04/09 17:00:00	128.439	129.099	127.879	128.699	128.461	129.121	127.901	128.721
2004/04/08 17:00:00	128.069	129.279	127.859	128.439	128.091	129.301	127.881	128.461
2004/04/07 17:00:00	128.119	128.469	127.179	128.069	128.141	128.491	127.201	128.091
2004/04/06 17:00:00	126.089	128.759	125.939	128.119	126.111	128.781	125.961	128.141
2004/04/05 17:00:00	126.619	127.109	125.809	126.089	126.641	127.131	125.831	126.111
2004/04/02 17:00:00	128.259	128.849	126.279	126.869	128.281	128.871	126.301	126.891
2004/04/01 17:00:00	128.319	128.599	127.479	128.259	128.341	128.621	127.501	128.281
2004/03/31 17:00:00	128.959	129.039	126.569	128.319	128.981	129.061	126.591	128.341
2004/03/30 17:00:00	128.299	129.789	128.139	128.959	128.321	129.811	128.161	128.981
2004/03/29 17:00:00	127.579	128.539	127.179	128.299	127.601	128.561	127.201	128.321
2004/03/26 17:00:00	128.529	128.939	127.539	128.449	128.551	128.961	127.561	128.471
2004/03/25 17:00:00	128.889	129.309	128.209	128.529	128.911	129.331	128.231	128.551
2004/03/24 17:00:00	131.769	132.149	128.609	128.889	131.791	132.171	128.631	128.911
2004/03/23 17:00:00	131.759	131.999	130.989	131.769	131.781	132.021	131.011	131.791
2004/03/22 17:00:00	131.139	132.539	131.079	131.759	131.161	132.561	131.101	131.781
2004/03/19 17:00:00	132.319	133.109	130.869	131.039	132.341	133.131	130.891	131.061
2004/03/18 17:00:00	132.299	132.709	130.729	132.319	132.321	132.731	130.751	132.341
2004/03/17 17:00:00	133.479	133.629	131.669	132.299	133.501	133.651	131.691	132.321
2004/03/16 17:00:00	135.279	135.399	133.229	133.479	135.301	135.421	133.251	133.501
2004/03/15 17:00:00	135.109	136.349	134.059	135.279	135.131	136.371	134.081	135.301
2004/03/12 17:00:00	136.779	136.939	134.809	135.489	136.801	136.961	134.831	135.511
2004/03/11 17:00:00	135.509	137.299	134.499	136.779	135.531	137.321	134.521	136.801
2004/03/10 17:00:00	137.139	137.369	135.259	135.509	137.161	137.391	135.281	135.531
2004/03/09 17:00:00	137.939	138.639	136.769	137.139	137.961	138.661	136.791	137.161
2004/03/08 17:00:00	138.689	139.019	137.649	137.939	138.711	139.041	137.671	137.961
2004/03/05 17:00:00	135.399	138.989	135.229	138.649	135.421	139.011	135.251	138.671
2004/03/04 17:00:00	134.129	135.639	133.769	135.399	134.151	135.661	133.791	135.421
2004/03/03 17:00:00	134.389	134.539	132.789	134.129	134.411	134.561	132.811	134.151
2004/03/02 17:00:00	135.759	136.079	134.239	134.389	135.781	136.101	134.261	134.411
2004/03/01 17:00:00	136.039	137.009	135.349	135.759	136.061	137.031	135.371	135.781
2004/02/27 17:00:00	136.209	136.509	134.819	136.119	136.231	136.531	134.841	136.141
2004/02/26 17:00:00	136.089	136.739	135.789	136.209	136.111	136.761	135.811	136.231
2004/02/25 17:00:00	137.219	137.559	135.989	136.089	137.241	137.581	136.011	136.111
2004/02/24 17:00:00	136.129	137.419	135.939	137.219	136.151	137.441	135.961	137.241
2004/02/23 17:00:00	136.319	136.459	135.479	136.129	136.341	136.481	135.501	136.151
2004/02/20 17:00:00	136.219	137.249	136.069	136.569	136.241	137.271	136.091	136.591
2004/02/19 17:00:00	135.429	136.389	135.189	136.219	135.451	136.411	135.211	136.241
2004/02/18 17:00:00	135.759	136.489	135.249	135.429	135.781	136.511	135.271	135.451
2004/02/17 17:00:00	134.589	135.979	134.519	135.759	134.611	136.001	134.541	135.781
2004/02/16 17:00:00	134.199	134.819	134.069	134.589	134.221	134.841	134.091	134.611
2004/02/13 17:00:00	134.999	135.809	134.209	134.329	135.021	135.831	134.231	134.351
2004/02/12 17:00:00	135.289	135.379	134.759	134.999	135.311	135.401	134.781	135.021
2004/02/11 17:00:00	133.929	135.339	133.499	135.289	133.951	135.361	133.521	135.311
2004/02/10 17:00:00	134.229	134.769	133.739	133.929	134.251	134.791	133.761	133.951
2004/02/09 17:00:00	133.589	134.929	133.289	134.229	133.611	134.951	133.311	134.251
2004/02/06 17:00:00	132.789	134.369	132.639	133.919	132.811	134.391	132.661	133.941
2004/02/05 17:00:00	132.149	133.249	132.079	132.789	132.171	133.271	132.101	132.811
2004/02/04 17:00:00	132.299	132.459	131.779	132.149	132.321	132.481	131.801	132.171
2004/02/03 17:00:00	131.299	133.039	131.029	132.299	131.321	133.061	131.051	132.321
2004/02/02 17:00:00	131.889	131.959	130.819	131.299	131.911	131.981	130.841	131.321
2004/01/30 17:00:00	131.399	132.049	130.719	131.889	131.421	132.071	130.741	131.911
2004/01/29 17:00:00	131.929	132.799	131.049	131.399	131.951	132.821	131.071	131.421
