日時	"AUD/JPY(始値, 買い)"	"AUD/JPY(高値, 買い)"	"AUD/JPY(安値, 買い)"	"AUD/JPY(終値, 買い)"	"AUD/JPY(始値, 売り)*"	"AUD/JPY(高値, 売り)*"	"AUD/JPY(安値, 売り)*"	"AUD/JPY(終値, 売り)*"
2016/12/22 00:00:00	85.072	85.078	85.041	85.055	85.066	85.072	85.035	85.049
2016/12/21 23:45:00	85.114	85.125	85.040	85.072	85.108	85.119	85.033	85.066
2016/12/21 23:30:00	85.120	85.124	85.079	85.114	85.113	85.117	85.071	85.108
2016/12/21 23:15:00	85.172	85.179	85.104	85.120	85.167	85.174	85.098	85.113
2016/12/21 23:00:00	85.145	85.177	85.142	85.172	85.138	85.172	85.136	85.167
2016/12/21 22:45:00	85.162	85.171	85.131	85.145	85.157	85.164	85.126	85.138
2016/12/21 22:30:00	85.190	85.196	85.162	85.162	85.185	85.193	85.156	85.157
2016/12/21 22:15:00	85.174	85.210	85.173	85.190	85.166	85.205	85.166	85.185
2016/12/21 22:00:00	85.190	85.201	85.161	85.174	85.182	85.194	85.155	85.166
2016/12/21 21:45:00	85.221	85.233	85.189	85.190	85.215	85.226	85.182	85.182
2016/12/21 21:30:00	85.193	85.247	85.181	85.221	85.187	85.242	85.174	85.215
2016/12/21 21:15:00	85.224	85.233	85.176	85.193	85.217	85.229	85.169	85.187
2016/12/21 21:00:00	85.250	85.251	85.178	85.224	85.242	85.244	85.173	85.217
2016/12/21 20:45:00	85.258	85.296	85.248	85.250	85.250	85.290	85.242	85.242
2016/12/21 20:30:00	85.269	85.280	85.227	85.258	85.263	85.274	85.222	85.250
2016/12/21 20:15:00	85.225	85.304	85.221	85.269	85.218	85.299	85.213	85.263
2016/12/21 20:00:00	85.217	85.280	85.198	85.225	85.211	85.273	85.190	85.218
2016/12/21 19:45:00	85.144	85.277	85.109	85.217	85.137	85.274	85.102	85.211
2016/12/21 19:30:00	85.071	85.149	85.042	85.144	85.062	85.143	85.034	85.137
2016/12/21 19:15:00	85.078	85.096	85.039	85.071	85.069	85.090	85.031	85.062
2016/12/21 19:00:00	85.101	85.102	85.056	85.078	85.093	85.098	85.048	85.069
2016/12/21 18:45:00	85.046	85.102	85.018	85.101	85.038	85.097	85.015	85.093
2016/12/21 18:30:00	85.044	85.046	84.998	85.046	85.034	85.039	84.992	85.038
2016/12/21 18:15:00	84.964	85.061	84.958	85.044	84.954	85.049	84.948	85.034
2016/12/21 18:00:00	84.923	84.984	84.906	84.964	84.914	84.968	84.894	84.954
2016/12/21 17:45:00	84.944	84.963	84.918	84.923	84.919	84.943	84.907	84.914
2016/12/21 17:30:00	85.022	85.036	84.909	84.944	84.997	85.023	84.881	84.919
2016/12/21 17:15:00	85.047	85.058	85.019	85.022	85.043	85.043	84.987	84.997
2016/12/21 17:00:00	85.102	85.136	84.968	85.047	85.057	85.103	84.885	85.043
2016/12/21 16:45:00	85.055	85.107	85.043	85.102	85.047	85.085	85.038	85.057
2016/12/21 16:30:00	85.112	85.125	85.013	85.055	85.110	85.124	85.011	85.047
2016/12/21 16:15:00	85.178	85.189	85.106	85.112	85.175	85.184	85.105	85.110
2016/12/21 16:00:00	85.196	85.198	85.139	85.178	85.188	85.192	85.133	85.175
2016/12/21 15:45:00	85.202	85.221	85.177	85.196	85.195	85.220	85.169	85.188
2016/12/21 15:30:00	85.185	85.203	85.144	85.202	85.178	85.198	85.140	85.195
2016/12/21 15:15:00	85.166	85.192	85.162	85.185	85.158	85.185	85.156	85.178
2016/12/21 15:00:00	85.164	85.167	85.132	85.166	85.163	85.163	85.127	85.158
2016/12/21 14:45:00	85.156	85.177	85.144	85.164	85.149	85.173	85.138	85.163
2016/12/21 14:30:00	85.169	85.174	85.139	85.156	85.163	85.167	85.133	85.149
2016/12/21 14:15:00	85.182	85.186	85.165	85.169	85.175	85.180	85.159	85.163
2016/12/21 14:00:00	85.185	85.198	85.165	85.182	85.177	85.192	85.159	85.175
2016/12/21 13:45:00	85.185	85.209	85.178	85.185	85.178	85.204	85.172	85.177
2016/12/21 13:30:00	85.189	85.210	85.182	85.185	85.182	85.205	85.175	85.178
2016/12/21 13:15:00	85.210	85.215	85.157	85.189	85.202	85.208	85.154	85.182
2016/12/21 13:00:00	85.226	85.251	85.203	85.210	85.220	85.245	85.197	85.202
2016/12/21 12:45:00	85.274	85.277	85.220	85.226	85.265	85.269	85.215	85.220
2016/12/21 12:30:00	85.250	85.285	85.248	85.274	85.241	85.277	85.241	85.265
2016/12/21 12:15:00	85.286	85.294	85.250	85.250	85.282	85.286	85.241	85.241
2016/12/21 12:00:00	85.298	85.312	85.269	85.286	85.291	85.304	85.262	85.282
2016/12/21 11:45:00	85.321	85.350	85.292	85.298	85.316	85.343	85.286	85.291
2016/12/21 11:30:00	85.282	85.341	85.259	85.321	85.274	85.334	85.253	85.316
2016/12/21 11:15:00	85.274	85.298	85.242	85.282	85.266	85.290	85.237	85.274
2016/12/21 11:00:00	85.348	85.362	85.265	85.274	85.341	85.354	85.260	85.266
2016/12/21 10:45:00	85.170	85.348	85.168	85.348	85.166	85.341	85.163	85.341
2016/12/21 10:30:00	85.194	85.217	85.157	85.170	85.189	85.214	85.152	85.166
2016/12/21 10:15:00	85.205	85.245	85.169	85.194	85.198	85.238	85.162	85.189
2016/12/21 10:00:00	85.103	85.235	85.103	85.205	85.090	85.227	85.090	85.198
2016/12/21 09:45:00	85.173	85.178	85.082	85.103	85.164	85.173	85.078	85.090
2016/12/21 09:30:00	85.219	85.228	85.158	85.173	85.212	85.222	85.151	85.164
2016/12/21 09:15:00	85.268	85.289	85.219	85.219	85.260	85.283	85.212	85.212
2016/12/21 09:00:00	85.219	85.293	85.204	85.268	85.212	85.286	85.197	85.260
2016/12/21 08:45:00	85.210	85.244	85.184	85.219	85.206	85.240	85.179	85.212
2016/12/21 08:30:00	85.231	85.231	85.173	85.210	85.223	85.223	85.166	85.206
2016/12/21 08:15:00	85.257	85.285	85.222	85.231	85.249	85.280	85.214	85.223
2016/12/21 08:00:00	85.179	85.265	85.169	85.257	85.172	85.258	85.162	85.249
2016/12/21 07:45:00	85.135	85.182	85.111	85.179	85.131	85.176	85.103	85.172
2016/12/21 07:30:00	85.154	85.173	85.092	85.135	85.145	85.164	85.091	85.131
2016/12/21 07:15:00	85.221	85.223	85.142	85.154	85.214	85.216	85.136	85.145
2016/12/21 07:00:00	85.192	85.223	85.125	85.221	85.189	85.217	85.122	85.214
2016/12/21 06:45:00	85.198	85.202	85.152	85.192	85.190	85.195	85.145	85.189
2016/12/21 06:30:00	85.174	85.204	85.167	85.198	85.168	85.197	85.161	85.190
2016/12/21 06:15:00	85.244	85.265	85.167	85.174	85.236	85.261	85.161	85.168
2016/12/21 06:00:00	85.194	85.247	85.183	85.244	85.188	85.243	85.177	85.236
2016/12/21 05:45:00	85.148	85.197	85.123	85.194	85.142	85.194	85.119	85.188
2016/12/21 05:30:00	85.153	85.186	85.133	85.148	85.146	85.179	85.127	85.142
2016/12/21 05:15:00	85.258	85.261	85.147	85.153	85.252	85.254	85.143	85.146
2016/12/21 05:00:00	85.184	85.272	85.169	85.258	85.181	85.267	85.164	85.252
2016/12/21 04:45:00	85.148	85.186	85.116	85.184	85.145	85.183	85.110	85.181
2016/12/21 04:30:00	85.134	85.153	85.107	85.148	85.125	85.151	85.099	85.145
2016/12/21 04:15:00	85.163	85.178	85.091	85.134	85.160	85.174	85.084	85.125
2016/12/21 04:00:00	85.226	85.258	85.163	85.163	85.219	85.254	85.160	85.160
2016/12/21 03:45:00	85.260	85.297	85.199	85.226	85.254	85.291	85.196	85.219
2016/12/21 03:30:00	85.254	85.289	85.240	85.260	85.251	85.283	85.234	85.254
2016/12/21 03:15:00	85.273	85.307	85.254	85.254	85.267	85.304	85.248	85.251
2016/12/21 03:00:00	85.259	85.302	85.256	85.273	85.251	85.297	85.248	85.267
2016/12/21 02:45:00	85.254	85.275	85.212	85.259	85.248	85.270	85.207	85.251
2016/12/21 02:30:00	85.290	85.292	85.230	85.254	85.280	85.283	85.232	85.248
2016/12/21 02:15:00	85.264	85.340	85.252	85.290	85.257	85.334	85.246	85.280
2016/12/21 02:00:00	85.248	85.313	85.244	85.264	85.241	85.309	85.235	85.257
2016/12/21 01:45:00	85.343	85.346	85.219	85.248	85.337	85.338	85.215	85.241
2016/12/21 01:30:00	85.311	85.352	85.299	85.343	85.305	85.346	85.299	85.337
2016/12/21 01:15:00	85.347	85.359	85.308	85.311	85.341	85.350	85.302	85.305
2016/12/21 01:00:00	85.357	85.408	85.340	85.347	85.350	85.401	85.336	85.341
2016/12/21 00:45:00	85.337	85.373	85.314	85.357	85.331	85.366	85.309	85.350
2016/12/21 00:30:00	85.318	85.354	85.278	85.337	85.312	85.349	85.273	85.331
2016/12/21 00:15:00	85.302	85.337	85.297	85.318	85.294	85.330	85.292	85.312
2016/12/21 00:00:00	85.284	85.327	85.284	85.302	85.275	85.322	85.275	85.294
2016/12/20 23:45:00	85.292	85.307	85.234	85.284	85.287	85.305	85.228	85.275
2016/12/20 23:30:00	85.313	85.313	85.253	85.292	85.306	85.306	85.246	85.287
2016/12/20 23:15:00	85.335	85.347	85.294	85.313	85.329	85.343	85.296	85.306
2016/12/20 23:00:00	85.358	85.364	85.311	85.335	85.352	85.358	85.307	85.329
2016/12/20 22:45:00	85.329	85.397	85.329	85.358	85.322	85.392	85.322	85.352
2016/12/20 22:30:00	85.301	85.341	85.296	85.329	85.298	85.335	85.291	85.322
