日時	"GBP/AUD(始値, 買い)"	"GBP/AUD(高値, 買い)"	"GBP/AUD(安値, 買い)"	"GBP/AUD(終値, 買い)"	"GBP/AUD(始値, 売り)*"	"GBP/AUD(高値, 売り)*"	"GBP/AUD(安値, 売り)*"	"GBP/AUD(終値, 売り)*"
2016/10/19 05:15:00	1.60310	1.60400	1.60265	1.60345	1.60294	1.60385	1.60247	1.60331
2016/10/19 05:00:00	1.60363	1.60501	1.60284	1.60310	1.60347	1.60489	1.60274	1.60294
2016/10/19 04:45:00	1.60234	1.60431	1.60205	1.60363	1.60220	1.60420	1.60188	1.60347
2016/10/19 04:30:00	1.60396	1.60444	1.60150	1.60234	1.60315	1.60380	1.60137	1.60220
2016/10/19 04:15:00	1.60319	1.60452	1.60318	1.60396	1.60303	1.60434	1.60256	1.60315
2016/10/19 04:00:00	1.60311	1.60370	1.60145	1.60319	1.60299	1.60353	1.60132	1.60303
2016/10/19 03:45:00	1.60124	1.60364	1.60106	1.60311	1.60109	1.60354	1.60098	1.60299
2016/10/19 03:30:00	1.60220	1.60269	1.60108	1.60124	1.60205	1.60252	1.60102	1.60109
2016/10/19 03:15:00	1.60168	1.60293	1.60129	1.60220	1.60149	1.60287	1.60115	1.60205
2016/10/19 03:00:00	1.59902	1.60202	1.59867	1.60168	1.59883	1.60186	1.59850	1.60149
2016/10/19 02:45:00	1.59944	1.60013	1.59879	1.59902	1.59933	1.60005	1.59866	1.59883
2016/10/19 02:30:00	1.59988	1.60071	1.59878	1.59944	1.59973	1.60060	1.59868	1.59933
2016/10/19 02:15:00	1.59890	1.59997	1.59790	1.59988	1.59874	1.59982	1.59777	1.59973
2016/10/19 02:00:00	1.59983	1.59987	1.59867	1.59890	1.59965	1.59968	1.59850	1.59874
2016/10/19 01:45:00	1.59977	1.60059	1.59962	1.59983	1.59960	1.60041	1.59947	1.59965
2016/10/19 01:30:00	1.60054	1.60089	1.59956	1.59977	1.60038	1.60073	1.59943	1.59960
2016/10/19 01:15:00	1.60110	1.60154	1.60048	1.60054	1.60089	1.60141	1.60037	1.60038
2016/10/19 01:00:00	1.60199	1.60201	1.60109	1.60110	1.60184	1.60186	1.60089	1.60089
2016/10/19 00:45:00	1.60184	1.60227	1.60153	1.60199	1.60168	1.60211	1.60136	1.60184
2016/10/19 00:30:00	1.60155	1.60193	1.60110	1.60184	1.60139	1.60177	1.60094	1.60168
2016/10/19 00:15:00	1.60216	1.60251	1.60093	1.60155	1.60204	1.60243	1.60084	1.60139
2016/10/19 00:00:00	1.60164	1.60239	1.60134	1.60216	1.60149	1.60225	1.60119	1.60204
2016/10/18 23:45:00	1.60186	1.60200	1.60116	1.60164	1.60172	1.60182	1.60108	1.60149
2016/10/18 23:30:00	1.60250	1.60360	1.60186	1.60186	1.60229	1.60340	1.60172	1.60172
2016/10/18 23:15:00	1.60330	1.60367	1.60247	1.60250	1.60317	1.60349	1.60228	1.60229
2016/10/18 23:00:00	1.60345	1.60384	1.60307	1.60330	1.60324	1.60373	1.60288	1.60317
2016/10/18 22:45:00	1.60332	1.60397	1.60298	1.60345	1.60310	1.60376	1.60276	1.60324
2016/10/18 22:30:00	1.60352	1.60375	1.60264	1.60332	1.60331	1.60356	1.60242	1.60310
2016/10/18 22:15:00	1.60339	1.60477	1.60309	1.60352	1.60317	1.60461	1.60292	1.60331
2016/10/18 22:00:00	1.60022	1.60369	1.59976	1.60339	1.59973	1.60352	1.59946	1.60317
2016/10/18 21:45:00	1.60009	1.60048	1.59955	1.60022	1.59986	1.60027	1.59938	1.59973
2016/10/18 21:30:00	1.60007	1.60086	1.59930	1.60009	1.59986	1.60066	1.59909	1.59986
2016/10/18 21:15:00	1.59979	1.60048	1.59952	1.60007	1.59964	1.60030	1.59942	1.59986
2016/10/18 21:00:00	1.60044	1.60065	1.59966	1.59979	1.60022	1.60054	1.59947	1.59964
2016/10/18 20:45:00	1.60241	1.60258	1.59967	1.60044	1.60220	1.60240	1.59950	1.60022
2016/10/18 20:30:00	1.60226	1.60277	1.60200	1.60241	1.60203	1.60259	1.60176	1.60220
2016/10/18 20:15:00	1.60257	1.60292	1.60166	1.60226	1.60239	1.60279	1.60142	1.60203
2016/10/18 20:00:00	1.60323	1.60351	1.60241	1.60257	1.60286	1.60322	1.60223	1.60239
2016/10/18 19:45:00	1.60305	1.60371	1.60288	1.60323	1.60278	1.60351	1.60261	1.60286
2016/10/18 19:30:00	1.60317	1.60346	1.60281	1.60305	1.60290	1.60319	1.60260	1.60278
2016/10/18 19:15:00	1.60333	1.60361	1.60309	1.60317	1.60305	1.60332	1.60285	1.60290
2016/10/18 19:00:00	1.60361	1.60411	1.60319	1.60333	1.60335	1.60383	1.60297	1.60305
2016/10/18 18:45:00	1.60327	1.60361	1.60277	1.60361	1.60286	1.60340	1.60243	1.60335
2016/10/18 18:30:00	1.60326	1.60335	1.60281	1.60327	1.60280	1.60298	1.60246	1.60286
2016/10/18 18:15:00	1.60301	1.60369	1.60273	1.60326	1.60275	1.60338	1.60238	1.60280
2016/10/18 18:00:00	1.60384	1.60413	1.60299	1.60301	1.60352	1.60369	1.60255	1.60275
2016/10/18 17:45:00	1.60295	1.60391	1.60287	1.60384	1.60234	1.60352	1.60227	1.60352
2016/10/18 17:30:00	1.60302	1.60351	1.60268	1.60295	1.60253	1.60292	1.60185	1.60234
2016/10/18 17:15:00	1.60325	1.60351	1.60264	1.60302	1.60229	1.60283	1.60203	1.60253
2016/10/18 17:00:00	1.60486	1.60522	1.60308	1.60325	1.60325	1.60371	1.60209	1.60229
2016/10/18 16:45:00	1.60359	1.60507	1.60344	1.60486	1.60337	1.60411	1.60317	1.60325
2016/10/18 16:30:00	1.60475	1.60493	1.60315	1.60359	1.60457	1.60475	1.60294	1.60337
2016/10/18 16:15:00	1.60380	1.60475	1.60351	1.60475	1.60363	1.60457	1.60333	1.60457
2016/10/18 16:00:00	1.60406	1.60442	1.60369	1.60380	1.60387	1.60433	1.60354	1.60363
2016/10/18 15:45:00	1.60427	1.60430	1.60348	1.60406	1.60410	1.60415	1.60333	1.60387
2016/10/18 15:30:00	1.60339	1.60447	1.60315	1.60427	1.60323	1.60433	1.60300	1.60410
2016/10/18 15:15:00	1.60329	1.60406	1.60315	1.60339	1.60314	1.60389	1.60298	1.60323
2016/10/18 15:00:00	1.60373	1.60448	1.60297	1.60329	1.60357	1.60431	1.60280	1.60314
2016/10/18 14:45:00	1.60378	1.60430	1.60358	1.60373	1.60360	1.60413	1.60340	1.60357
2016/10/18 14:30:00	1.60322	1.60409	1.60312	1.60378	1.60310	1.60391	1.60294	1.60360
2016/10/18 14:15:00	1.60457	1.60472	1.60309	1.60322	1.60440	1.60460	1.60297	1.60310
2016/10/18 14:00:00	1.60507	1.60534	1.60450	1.60457	1.60493	1.60522	1.60434	1.60440
2016/10/18 13:45:00	1.60510	1.60593	1.60489	1.60507	1.60495	1.60578	1.60471	1.60493
2016/10/18 13:30:00	1.60490	1.60547	1.60467	1.60510	1.60473	1.60533	1.60452	1.60495
2016/10/18 13:15:00	1.60472	1.60521	1.60427	1.60490	1.60455	1.60504	1.60411	1.60473
2016/10/18 13:00:00	1.60271	1.60498	1.60268	1.60472	1.60255	1.60481	1.60253	1.60455
2016/10/18 12:45:00	1.60326	1.60371	1.60185	1.60271	1.60313	1.60358	1.60172	1.60255
2016/10/18 12:30:00	1.60223	1.60355	1.60212	1.60326	1.60212	1.60340	1.60201	1.60313
2016/10/18 12:15:00	1.60294	1.60298	1.60171	1.60223	1.60280	1.60285	1.60159	1.60212
2016/10/18 12:00:00	1.60322	1.60404	1.60271	1.60294	1.60307	1.60393	1.60259	1.60280
2016/10/18 11:45:00	1.60533	1.60542	1.60296	1.60322	1.60516	1.60527	1.60291	1.60307
2016/10/18 11:30:00	1.60682	1.60761	1.60421	1.60533	1.60674	1.60748	1.60416	1.60516
2016/10/18 11:15:00	1.60491	1.60732	1.60487	1.60682	1.60481	1.60721	1.60476	1.60674
2016/10/18 11:00:00	1.60614	1.60670	1.60377	1.60491	1.60606	1.60658	1.60371	1.60481
2016/10/18 10:45:00	1.60444	1.60702	1.60303	1.60614	1.60434	1.60696	1.60292	1.60606
2016/10/18 10:30:00	1.60280	1.60512	1.60222	1.60444	1.60268	1.60498	1.60209	1.60434
2016/10/18 10:15:00	1.60171	1.60310	1.60047	1.60280	1.60159	1.60298	1.60036	1.60268
2016/10/18 10:00:00	1.60164	1.60227	1.60072	1.60171	1.60152	1.60214	1.60059	1.60159
2016/10/18 09:45:00	1.60267	1.60319	1.60146	1.60164	1.60252	1.60309	1.60133	1.60152
2016/10/18 09:30:00	1.60192	1.60315	1.60119	1.60267	1.60179	1.60308	1.60106	1.60252
2016/10/18 09:15:00	1.60175	1.60313	1.60102	1.60192	1.60162	1.60294	1.60089	1.60179
2016/10/18 09:00:00	1.60121	1.60217	1.60007	1.60175	1.60108	1.60207	1.60003	1.60162
2016/10/18 08:45:00	1.60160	1.60198	1.60060	1.60121	1.60149	1.60186	1.60047	1.60108
2016/10/18 08:30:00	1.60056	1.60193	1.59943	1.60160	1.59993	1.60165	1.59828	1.60149
2016/10/18 08:15:00	1.60031	1.60141	1.59957	1.60056	1.60018	1.60129	1.59944	1.59993
2016/10/18 08:00:00	1.59759	1.60031	1.59759	1.60031	1.59747	1.60019	1.59746	1.60018
2016/10/18 07:45:00	1.59813	1.59857	1.59746	1.59759	1.59800	1.59843	1.59733	1.59747
2016/10/18 07:30:00	1.59894	1.59924	1.59782	1.59813	1.59881	1.59911	1.59771	1.59800
2016/10/18 07:15:00	1.59874	1.59897	1.59635	1.59894	1.59862	1.59884	1.59629	1.59881
2016/10/18 07:00:00	1.59871	1.59972	1.59817	1.59874	1.59859	1.59962	1.59807	1.59862
2016/10/18 06:45:00	1.60054	1.60113	1.59868	1.59871	1.60040	1.60099	1.59855	1.59859
2016/10/18 06:30:00	1.59721	1.60103	1.59691	1.60054	1.59709	1.60093	1.59678	1.60040
2016/10/18 06:15:00	1.59834	1.60031	1.59706	1.59721	1.59814	1.60013	1.59699	1.59709
2016/10/18 06:00:00	1.60032	1.60054	1.59560	1.59834	1.60011	1.60037	1.59540	1.59814
2016/10/18 05:45:00	1.59423	1.60132	1.59309	1.60032	1.59417	1.60112	1.59300	1.60011
2016/10/18 05:30:00	1.59312	1.59427	1.59270	1.59423	1.59299	1.59422	1.59256	1.59417
2016/10/18 05:15:00	1.59451	1.59477	1.59301	1.59312	1.59442	1.59466	1.59290	1.59299
2016/10/18 05:00:00	1.59503	1.59646	1.59434	1.59451	1.59490	1.59633	1.59426	1.59442
2016/10/18 04:45:00	1.59311	1.59564	1.59304	1.59503	1.59294	1.59552	1.59288	1.59490
2016/10/18 04:30:00	1.59609	1.59975	1.59203	1.59311	1.59546	1.59828	1.59186	1.59294
2016/10/18 04:15:00	1.59344	1.59634	1.59335	1.59609	1.59335	1.59598	1.59324	1.59546
2016/10/18 04:00:00	1.59466	1.59466	1.59245	1.59344	1.59455	1.59455	1.59231	1.59335
2016/10/18 03:45:00	1.59427	1.59469	1.59380	1.59466	1.59415	1.59460	1.59372	1.59455
2016/10/18 03:30:00	1.59423	1.59449	1.59288	1.59427	1.59413	1.59438	1.59275	1.59415
2016/10/18 03:15:00	1.59328	1.59454	1.59287	1.59423	1.59320	1.59443	1.59275	1.59413
2016/10/18 03:00:00	1.59359	1.59460	1.59272	1.59328	1.59345	1.59448	1.59260	1.59320
2016/10/18 02:45:00	1.59335	1.59488	1.59285	1.59359	1.59325	1.59479	1.59278	1.59345
2016/10/18 02:30:00	1.59280	1.59438	1.59244	1.59335	1.59262	1.59429	1.59228	1.59325
2016/10/18 02:15:00	1.59354	1.59449	1.59202	1.59280	1.59336	1.59431	1.59187	1.59262
2016/10/18 02:00:00	1.59536	1.59548	1.59267	1.59354	1.59514	1.59535	1.59253	1.59336
2016/10/18 01:45:00	1.59566	1.59596	1.59454	1.59536	1.59548	1.59578	1.59439	1.59514
2016/10/18 01:30:00	1.59487	1.59622	1.59432	1.59566	1.59468	1.59606	1.59412	1.59548
2016/10/18 01:15:00	1.59425	1.59545	1.59408	1.59487	1.59405	1.59531	1.59388	1.59468
2016/10/18 01:00:00	1.59390	1.59468	1.59386	1.59425	1.59373	1.59454	1.59369	1.59405
2016/10/18 00:45:00	1.59402	1.59420	1.59337	1.59390	1.59385	1.59407	1.59322	1.59373
2016/10/18 00:30:00	1.59328	1.59415	1.59309	1.59402	1.59305	1.59400	1.59285	1.59385
2016/10/18 00:15:00	1.59340	1.59384	1.59292	1.59328	1.59319	1.59362	1.59273	1.59305
2016/10/18 00:00:00	1.59376	1.59451	1.59320	1.59340	1.59358	1.59433	1.59300	1.59319
2016/10/17 23:45:00	1.59556	1.59563	1.59319	1.59376	1.59537	1.59543	1.59301	1.59358
2016/10/17 23:30:00	1.59568	1.59593	1.59454	1.59556	1.59547	1.59573	1.59439	1.59537
2016/10/17 23:15:00	1.59512	1.59582	1.59465	1.59568	1.59494	1.59562	1.59451	1.59547
2016/10/17 23:00:00	1.59639	1.59654	1.59449	1.59512	1.59621	1.59633	1.59428	1.59494
2016/10/17 22:45:00	1.59512	1.59645	1.59493	1.59639	1.59492	1.59624	1.59472	1.59621
2016/10/17 22:30:00	1.59582	1.59582	1.59479	1.59512	1.59562	1.59564	1.59458	1.59492
2016/10/17 22:15:00	1.59551	1.59616	1.59534	1.59582	1.59528	1.59598	1.59512	1.59562
2016/10/17 22:00:00	1.59621	1.59621	1.59476	1.59551	1.59598	1.59598	1.59454	1.59528
2016/10/17 21:45:00	1.59771	1.59771	1.59602	1.59621	1.59746	1.59746	1.59581	1.59598
2016/10/17 21:30:00	1.59747	1.59782	1.59700	1.59771	1.59718	1.59758	1.59677	1.59746
2016/10/17 21:15:00	1.59819	1.59874	1.59706	1.59747	1.59792	1.59852	1.59677	1.59718
2016/10/17 21:00:00	1.59816	1.60054	1.59813	1.59819	1.59794	1.60032	1.59792	1.59792
2016/10/17 20:45:00	1.59865	1.59883	1.59763	1.59816	1.59848	1.59866	1.59743	1.59794
2016/10/17 20:30:00	1.60029	1.60109	1.59738	1.59865	1.59996	1.60081	1.59714	1.59848
2016/10/17 20:15:00	1.59966	1.60090	1.59852	1.60029	1.59942	1.60060	1.59824	1.59996
2016/10/17 20:00:00	1.59967	1.59983	1.59888	1.59966	1.59938	1.59952	1.59859	1.59942
2016/10/17 19:45:00	1.59971	1.59996	1.59775	1.59967	1.59951	1.59965	1.59750	1.59938
2016/10/17 19:30:00	1.59767	1.60208	1.59643	1.59971	1.59744	1.60152	1.59630	1.59951
2016/10/17 19:15:00	1.59747	1.59828	1.59740	1.59767	1.59726	1.59805	1.59719	1.59744
2016/10/17 19:00:00	1.59771	1.59856	1.59742	1.59747	1.59743	1.59834	1.59722	1.59726
2016/10/17 18:45:00	1.59679	1.59849	1.59650	1.59771	1.59652	1.59824	1.59620	1.59743
2016/10/17 18:30:00	1.59666	1.59751	1.59629	1.59679	1.59635	1.59718	1.59598	1.59652
2016/10/17 18:15:00	1.59633	1.59673	1.59588	1.59666	1.59584	1.59639	1.59553	1.59635
2016/10/17 18:00:00	1.59647	1.59739	1.59602	1.59633	1.59593	1.59685	1.59568	1.59584
2016/10/17 17:45:00	1.59543	1.59856	1.59539	1.59647	1.59384	1.59745	1.59377	1.59593
2016/10/17 17:30:00	1.59641	1.59758	1.59493	1.59543	1.59570	1.59642	1.59384	1.59384
2016/10/17 17:15:00	1.59648	1.59695	1.59619	1.59641	1.59533	1.59612	1.59519	1.59570
2016/10/17 17:00:00	1.59772	1.59838	1.59577	1.59648	1.59672	1.59692	1.59477	1.59533
2016/10/17 16:45:00	1.59760	1.59782	1.59676	1.59772	1.59737	1.59749	1.59654	1.59672
2016/10/17 16:30:00	1.59724	1.59760	1.59702	1.59760	1.59705	1.59737	1.59681	1.59737
2016/10/17 16:15:00	1.59811	1.59863	1.59704	1.59724	1.59795	1.59846	1.59685	1.59705
2016/10/17 16:00:00	1.59882	1.59887	1.59802	1.59811	1.59865	1.59872	1.59785	1.59795
2016/10/17 15:45:00	1.59842	1.59891	1.59805	1.59882	1.59826	1.59875	1.59791	1.59865
2016/10/17 15:30:00	1.59828	1.59886	1.59805	1.59842	1.59811	1.59868	1.59791	1.59826
2016/10/17 15:15:00	1.59888	1.59901	1.59826	1.59828	1.59873	1.59884	1.59808	1.59811
2016/10/17 15:00:00	1.59860	1.59916	1.59835	1.59888	1.59844	1.59905	1.59822	1.59873
2016/10/17 14:45:00	1.59944	1.59944	1.59848	1.59860	1.59926	1.59926	1.59832	1.59844
2016/10/17 14:30:00	1.59934	1.60021	1.59906	1.59944	1.59918	1.60004	1.59891	1.59926
2016/10/17 14:15:00	1.59957	1.59987	1.59865	1.59934	1.59948	1.59976	1.59851	1.59918
2016/10/17 14:00:00	1.60058	1.60083	1.59956	1.59957	1.60041	1.60065	1.59948	1.59948
2016/10/17 13:45:00	1.59899	1.60060	1.59899	1.60058	1.59883	1.60046	1.59883	1.60041
2016/10/17 13:30:00	1.59933	1.59956	1.59880	1.59899	1.59917	1.59942	1.59866	1.59883
2016/10/17 13:15:00	1.59918	1.59967	1.59898	1.59933	1.59900	1.59950	1.59883	1.59917
2016/10/17 13:00:00	1.59945	1.59994	1.59899	1.59918	1.59932	1.59977	1.59884	1.59900
2016/10/17 12:45:00	1.59910	1.59950	1.59868	1.59945	1.59893	1.59937	1.59853	1.59932
2016/10/17 12:30:00	1.59874	1.59962	1.59838	1.59910	1.59859	1.59947	1.59821	1.59893
2016/10/17 12:15:00	1.59835	1.59924	1.59791	1.59874	1.59816	1.59913	1.59773	1.59859
2016/10/17 12:00:00	1.59822	1.59861	1.59741	1.59835	1.59807	1.59845	1.59725	1.59816
2016/10/17 11:45:00	1.59831	1.59982	1.59812	1.59822	1.59816	1.59967	1.59800	1.59807
2016/10/17 11:30:00	1.59836	1.59911	1.59789	1.59831	1.59820	1.59899	1.59774	1.59816
2016/10/17 11:15:00	1.59724	1.59917	1.59642	1.59836	1.59717	1.59903	1.59630	1.59820
2016/10/17 11:00:00	1.59534	1.59893	1.59490	1.59724	1.59521	1.59881	1.59476	1.59717
2016/10/17 10:45:00	1.59568	1.59578	1.59464	1.59534	1.59553	1.59566	1.59460	1.59521
2016/10/17 10:30:00	1.59622	1.59674	1.59474	1.59568	1.59607	1.59661	1.59460	1.59553
2016/10/17 10:15:00	1.59472	1.59675	1.59453	1.59622	1.59461	1.59662	1.59439	1.59607
2016/10/17 10:00:00	1.59688	1.59690	1.59406	1.59472	1.59674	1.59678	1.59392	1.59461
2016/10/17 09:45:00	1.59703	1.59718	1.59591	1.59688	1.59700	1.59708	1.59577	1.59674
2016/10/17 09:30:00	1.59646	1.59817	1.59631	1.59703	1.59633	1.59802	1.59618	1.59700
2016/10/17 09:15:00	1.59690	1.59726	1.59614	1.59646	1.59560	1.59718	1.59560	1.59633
2016/10/17 09:00:00	1.59621	1.59732	1.59545	1.59690	1.59608	1.59687	1.59533	1.59560
2016/10/17 08:45:00	1.59717	1.59722	1.59526	1.59621	1.59705	1.59709	1.59515	1.59608
2016/10/17 08:30:00	1.59609	1.59729	1.59441	1.59717	1.59570	1.59720	1.59431	1.59705
2016/10/17 08:15:00	1.59540	1.59617	1.59466	1.59609	1.59528	1.59604	1.59453	1.59570
2016/10/17 08:00:00	1.59622	1.59647	1.59383	1.59540	1.59613	1.59633	1.59375	1.59528
2016/10/17 07:45:00	1.59668	1.59775	1.59588	1.59622	1.59657	1.59762	1.59581	1.59613
2016/10/17 07:30:00	1.59629	1.59744	1.59561	1.59668	1.59617	1.59732	1.59545	1.59657
2016/10/17 07:15:00	1.59612	1.59643	1.59453	1.59629	1.59602	1.59629	1.59437	1.59617
2016/10/17 07:00:00	1.59819	1.59853	1.59557	1.59612	1.59806	1.59845	1.59548	1.59602
2016/10/17 06:45:00	1.59915	1.59915	1.59698	1.59819	1.59898	1.59902	1.59687	1.59806
2016/10/17 06:30:00	1.60043	1.60094	1.59796	1.59915	1.60030	1.60082	1.59787	1.59898
2016/10/17 06:15:00	1.60052	1.60092	1.59983	1.60043	1.60041	1.60084	1.59970	1.60030
2016/10/17 06:00:00	1.60074	1.60085	1.59986	1.60052	1.60062	1.60073	1.59976	1.60041
2016/10/17 05:45:00	1.60056	1.60117	1.60027	1.60074	1.60043	1.60104	1.60014	1.60062
2016/10/17 05:30:00	1.60180	1.60208	1.60036	1.60056	1.60168	1.60199	1.60022	1.60043
2016/10/17 05:15:00	1.60156	1.60285	1.60151	1.60180	1.60145	1.60273	1.60137	1.60168
2016/10/17 05:00:00	1.60059	1.60180	1.60059	1.60156	1.60028	1.60170	1.60024	1.60145
2016/10/17 04:45:00	1.60230	1.60366	1.60059	1.60059	1.60216	1.60352	1.60026	1.60028
2016/10/17 04:30:00	1.60213	1.60230	1.60099	1.60230	1.60197	1.60216	1.60090	1.60216
2016/10/17 04:15:00	1.60245	1.60270	1.60124	1.60213	1.60231	1.60255	1.60109	1.60197
2016/10/17 04:00:00	1.60277	1.60303	1.60144	1.60245	1.60264	1.60288	1.60130	1.60231
2016/10/17 03:45:00	1.60331	1.60369	1.60214	1.60277	1.60317	1.60354	1.60207	1.60264
2016/10/17 03:30:00	1.60451	1.60487	1.60265	1.60331	1.60437	1.60471	1.60252	1.60317
2016/10/17 03:15:00	1.60414	1.60632	1.60409	1.60451	1.60399	1.60619	1.60394	1.60437
2016/10/17 03:00:00	1.60296	1.60521	1.60296	1.60414	1.60275	1.60507	1.60275	1.60399
2016/10/17 02:45:00	1.60074	1.60441	1.60057	1.60296	1.60059	1.60432	1.60045	1.60275
2016/10/17 02:30:00	1.60114	1.60176	1.59977	1.60074	1.60100	1.60155	1.59965	1.60059
2016/10/17 02:15:00	1.59906	1.60156	1.59904	1.60114	1.59889	1.60142	1.59887	1.60100
2016/10/17 02:00:00	1.60078	1.60092	1.59870	1.59906	1.60059	1.60076	1.59857	1.59889
2016/10/17 01:45:00	1.59917	1.60095	1.59917	1.60078	1.59901	1.60083	1.59901	1.60059
2016/10/17 01:30:00	1.59832	1.59949	1.59818	1.59917	1.59809	1.59934	1.59798	1.59901
2016/10/17 01:15:00	1.59957	1.59980	1.59812	1.59832	1.59937	1.59963	1.59794	1.59809
2016/10/17 01:00:00	1.60029	1.60029	1.59932	1.59957	1.60011	1.60011	1.59910	1.59937
2016/10/17 00:45:00	1.60043	1.60051	1.59968	1.60029	1.60027	1.60035	1.59954	1.60011
2016/10/17 00:30:00	1.60131	1.60146	1.60042	1.60043	1.60118	1.60131	1.60026	1.60027
2016/10/17 00:15:00	1.60113	1.60151	1.60103	1.60131	1.60097	1.60135	1.60089	1.60118
2016/10/17 00:00:00	1.60099	1.60173	1.60083	1.60113	1.60082	1.60157	1.60069	1.60097
2016/10/16 23:45:00	1.60069	1.60163	1.60052	1.60099	1.60055	1.60154	1.60031	1.60082
2016/10/16 23:30:00	1.60154	1.60156	1.59993	1.60069	1.60134	1.60139	1.59973	1.60055
2016/10/16 23:15:00	1.60279	1.60295	1.60142	1.60154	1.60260	1.60274	1.60128	1.60134
2016/10/16 23:00:00	1.60225	1.60279	1.60198	1.60279	1.60205	1.60261	1.60181	1.60260
2016/10/16 22:45:00	1.60257	1.60283	1.60150	1.60225	1.60234	1.60263	1.60127	1.60205
2016/10/16 22:30:00	1.60151	1.60297	1.60122	1.60257	1.60133	1.60277	1.60108	1.60234
2016/10/16 22:15:00	1.60243	1.60249	1.60120	1.60151	1.60222	1.60227	1.60106	1.60133
2016/10/16 22:00:00	1.60298	1.60357	1.60196	1.60243	1.60280	1.60341	1.60175	1.60222
2016/10/16 21:45:00	1.60314	1.60380	1.60197	1.60298	1.60295	1.60362	1.60185	1.60280
2016/10/16 21:30:00	1.60353	1.60412	1.60270	1.60314	1.60330	1.60389	1.60250	1.60295
2016/10/16 21:15:00	1.60118	1.60448	1.60104	1.60353	1.60091	1.60425	1.60075	1.60330
2016/10/16 21:00:00	1.60145	1.60189	1.60071	1.60118	1.60122	1.60166	1.60048	1.60091
2016/10/16 20:45:00	1.60243	1.60296	1.60128	1.60145	1.60222	1.60276	1.60105	1.60122
2016/10/16 20:30:00	1.60195	1.60244	1.60047	1.60243	1.60169	1.60222	1.60025	1.60222
2016/10/16 20:15:00	1.60308	1.60320	1.60172	1.60195	1.60288	1.60293	1.60145	1.60169
2016/10/16 20:00:00	1.60335	1.60427	1.60205	1.60308	1.60307	1.60409	1.60193	1.60288
2016/10/16 19:45:00	1.60228	1.60405	1.60158	1.60335	1.60207	1.60377	1.60130	1.60307
2016/10/16 19:30:00	1.59996	1.60263	1.59967	1.60228	1.59968	1.60238	1.59939	1.60207
2016/10/16 19:15:00	1.59802	1.60030	1.59792	1.59996	1.59769	1.60002	1.59755	1.59968
2016/10/16 19:00:00	1.59964	1.59984	1.59759	1.59802	1.59912	1.59941	1.59727	1.59769
2016/10/16 18:45:00	1.59815	1.59964	1.59682	1.59964	1.59771	1.59912	1.59626	1.59912
2016/10/16 18:30:00	1.59640	1.59908	1.59630	1.59815	1.59599	1.59861	1.59571	1.59771
2016/10/16 18:15:00	1.59858	1.59901	1.59636	1.59640	1.59812	1.59841	1.59572	1.59599
2016/10/16 18:00:00	1.59834	1.59925	1.59601	1.59858	1.59676	1.59862	1.59515	1.59812
2016/10/16 17:45:00	1.59957	1.59983	1.59772	1.59834	1.59808	1.59891	1.59648	1.59676
2016/10/16 17:30:00	1.59714	1.59991	1.59714	1.59957	1.59644	1.59869	1.59632	1.59808
2016/10/16 17:15:00	1.59658	1.59714	1.59634	1.59714	1.59555	1.59644	1.59533	1.59644
2016/10/16 17:00:00	1.59534	1.59739	1.59534	1.59658	1.59417	1.59601	1.59284	1.59555
2016/10/14 16:45:00	1.60173	1.60192	1.60030	1.60078	1.60138	1.60167	1.59745	1.59745
2016/10/14 16:30:00	1.60179	1.60261	1.60150	1.60173	1.60153	1.60228	1.60119	1.60138
2016/10/14 16:15:00	1.60144	1.60252	1.60134	1.60179	1.60118	1.60224	1.60107	1.60153
2016/10/14 16:00:00	1.60056	1.60185	1.60025	1.60144	1.60034	1.60156	1.60003	1.60118
2016/10/14 15:45:00	1.60073	1.60132	1.60017	1.60056	1.60056	1.60112	1.59997	1.60034
2016/10/14 15:30:00	1.60130	1.60169	1.60025	1.60073	1.60108	1.60148	1.60005	1.60056
2016/10/14 15:15:00	1.60092	1.60140	1.60033	1.60130	1.60073	1.60120	1.60014	1.60108
2016/10/14 15:00:00	1.60087	1.60144	1.60034	1.60092	1.60069	1.60126	1.60016	1.60073
2016/10/14 14:45:00	1.60102	1.60135	1.60049	1.60087	1.60085	1.60118	1.60032	1.60069
2016/10/14 14:30:00	1.59984	1.60132	1.59949	1.60102	1.59964	1.60117	1.59930	1.60085
2016/10/14 14:15:00	1.60133	1.60162	1.59984	1.59984	1.60117	1.60146	1.59964	1.59964
2016/10/14 14:00:00	1.60036	1.60187	1.60034	1.60133	1.60014	1.60169	1.60012	1.60117
2016/10/14 13:45:00	1.60173	1.60193	1.60018	1.60036	1.60156	1.60175	1.59998	1.60014
2016/10/14 13:30:00	1.60165	1.60229	1.60055	1.60173	1.60145	1.60209	1.60037	1.60156
2016/10/14 13:15:00	1.60171	1.60207	1.60042	1.60165	1.60152	1.60189	1.60029	1.60145
2016/10/14 13:00:00	1.60244	1.60290	1.60125	1.60171	1.60224	1.60273	1.60110	1.60152
2016/10/14 12:45:00	1.60030	1.60305	1.60026	1.60244	1.60014	1.60288	1.60011	1.60224
2016/10/14 12:30:00	1.60039	1.60105	1.59916	1.60030	1.60023	1.60092	1.59903	1.60014
2016/10/14 12:15:00	1.60112	1.60147	1.59981	1.60039	1.60096	1.60133	1.59961	1.60023
